iteracion,epoch,mh,tipo,lcoe_best,lcoe_instantaneo,dtw_ready,dtw_fire,D1_vs_ramp,D2_vs_const,dtw_delta,theta_c,theta_r,theta_delta,no_improve_len,trigger_streak,window_n,estado_dtw
212,5,ACO,poblacional,0.2676690370223244,0.27077331975144564,True,False,0.03714824721400861,0.10280462943020541,-0.0656563822161968,3.0,15.0,9.0,1,0,38,Explotacion activa
213,5,ACO,poblacional,0.2676690370223244,0.27168707622293614,True,False,0.03354864444176808,0.11057300959789551,-0.07702436515612743,0.06535131205059347,0.06801312699238457,0.0026618149417910993,2,0,39,Explotacion activa
214,5,ACO,poblacional,0.2676690370223244,0.2741146173933654,True,False,0.030732492544531476,0.11834138976558561,-0.08760889722105414,0.06687747323340715,0.06545767136868774,-0.0014198018647194055,3,0,40,Explotacion activa
215,5,ACO,poblacional,0.2676690370223244,0.2690068617932729,True,False,0.028583007313961573,0.12610976993327572,-0.09752676261931414,0.06840363441622083,0.06459118582889721,-0.0038124485873236302,4,0,41,Explotacion activa
216,5,ACO,poblacional,0.2676690370223244,0.2758989959294544,True,False,0.027028055514659866,0.13387815010096582,-0.10685009458630595,0.06992979559903452,0.06372470028910666,-0.006205095309927855,5,0,42,Explotacion activa
217,5,ACO,poblacional,0.2676690370223244,0.27232147306654686,True,False,0.02622641317573443,0.14164653026865592,-0.11542011709292149,0.0714559567818482,0.06285821474931613,-0.008597742032532066,6,0,43,Explotacion activa
218,5,ACO,poblacional,0.2676690370223244,0.27144747513812145,True,False,0.08556210942685771,0.04643112828518792,0.039130981141669796,0.06789491402194961,0.06488001434216072,-0.0030148996797888933,7,0,44,Explotacion activa
219,5,ACO,poblacional,0.2676690370223244,0.2745786158906157,True,False,0.08122652199753955,0.05076671571450608,0.030459806283033464,0.064333871262051,0.06971676407484911,0.005382892812798107,8,0,45,Explotacion activa
220,5,ACO,poblacional,0.2676690370223244,0.2696672353974688,True,False,0.07689093456822138,0.05510230314382425,0.02178863142439713,0.06110371074302048,0.0744892982333361,0.013385587490315615,9,0,46,Explotacion activa
221,5,ACO,poblacional,0.2676690370223244,0.27046750933437286,True,False,0.07255534713890321,0.059437890573142416,0.013117456565760799,0.05967312844489766,0.07383380581679976,0.01302426965821628,10,0,47,Explotacion activa
222,5,ACO,poblacional,0.2676690370223244,0.26812088010859786,True,False,0.06821975970958505,0.06377347800246058,0.0044462817071244665,0.0603788420601634,0.07340765292416758,0.012744708935582726,11,0,48,Explotacion activa
223,5,ACO,poblacional,0.2676690370223244,0.2691474574286163,True,False,0.06432177872222877,0.06810906543177875,-0.003787286709549975,0.06108455567542913,0.07298150003153539,0.012465148212949173,12,0,49,Explotacion activa
224,5,ACO,poblacional,0.2676690370223244,0.27006557586418944,True,False,0.06109497259350882,0.07244465286109691,-0.011349680267588091,0.061790269290694866,0.07255534713890321,0.01218558749031562,13,0,50,Explotacion activa
225,5,ACO,poblacional,0.2676690370223244,0.26907951689737425,True,False,0.05864710914782306,0.07678024029041508,-0.01813313114259202,0.06238523190422458,0.07125467091010776,0.009863795755358267,14,0,51,Explotacion activa
226,5,ACO,poblacional,0.2676690370223244,0.2707184684730135,True,False,0.056865912368804006,0.08111582771973325,-0.02424991535092924,0.0629801945177543,0.0699539946813123,0.007542004020400917,15,0,52,Explotacion activa
227,5,ACO,poblacional,0.2676690370223244,0.2725354822353543,True,False,0.05521150116446366,0.08545141514905141,-0.030239913984587752,0.063575157131284,0.06865331845251686,0.005220212285443566,16,0,53,Explotacion activa
228,5,ACO,poblacional,0.2676690370223244,0.2696545278580613,True,False,0.05355934405610813,0.08978700257836958,-0.03622765852226145,0.06439427704864989,0.06766734204140558,0.0032730649927556754,17,0,54,Explotacion activa
229,5,ACO,poblacional,0.2676690370223244,0.27800896037482137,True,False,0.052549342689766576,0.09412259000768775,-0.04157324731792117,0.06532547561793386,0.0668387155391364,0.0015132399212025305,18,0,55,Explotacion activa
230,5,ACO,poblacional,0.2676690370223244,0.26942129921048596,True,False,0.05220600799009173,0.09845817743700591,-0.04625216944691418,0.06625667418721784,0.0660100890368672,-0.0002465851503506353,19,0,56,Explotacion activa
231,5,ACO,poblacional,0.2676690370223244,0.2704199526879637,True,False,0.05232279219842895,0.10279376486632408,-0.05047097266789513,0.06700063245324431,0.06534408210404184,-0.001656550349202466,20,0,57,Explotacion activa
232,5,ACO,poblacional,0.2676690370223244,0.26896363385642735,True,False,0.052439576406766164,0.10712935229564224,-0.05468977588887608,0.06737011011275579,0.06500331431010416,-0.0023667958026516384,21,0,58,Explotacion activa
233,5,ACO,poblacional,0.2676690370223244,0.26866247072695565,True,False,0.053096241707091374,0.11146493972496041,-0.058368698017869036,0.06773958777226727,0.06466254651616646,-0.003077041256100811,22,0,59,Explotacion activa
234,5,ACO,poblacional,0.2676690370223244,0.2676941371810334,True,False,0.05441957367408318,0.11580052715427858,-0.0613809534801954,0.06810906543177875,0.06432177872222877,-0.003787286709549975,23,0,60,Explotacion activa
235,5,ACO,poblacional,0.2676690370223244,0.2687066698001503,True,False,0.056409572307741684,0.12013611458359674,-0.06372654227585506,0.06926574895508095,0.06379606097637593,-0.005469687978705028,24,0,61,Explotacion activa
236,5,ACO,poblacional,0.2676690370223244,0.26794361739385225,True,False,0.08179435645027677,0.07483936588270457,0.006954990567572206,0.07042243247838316,0.06477613578081236,-0.0028402927716177505,25,0,62,Explotacion activa
237,5,ACO,poblacional,0.2676690370223244,0.2686929639474049,True,False,0.08191114065861399,0.07752054210768239,0.0043905985509316015,0.07157911600168536,0.06573388020277747,-0.0008387618231543172,26,0,63,Explotacion activa
238,5,ACO,poblacional,0.2676690370223244,0.26857123729725557,True,False,0.14161325795822077,0.003269957833442083,0.1383433001247787,0.06888018778064688,0.06766734204140558,0.0032285184678013832,27,1,64,Explotacion activa
239,5,ACO,poblacional,0.2676690370223244,0.2689149237698739,True,False,0.14161325795822077,0.0033867420417793004,0.13822651591644147,0.06749326933259295,0.07038755342424413,0.004418440129028034,28,2,65,Explotacion activa
240,5,ACO,poblacional,0.2676690370223244,0.2715257110646844,True,True,0.14500000000000013,0.0,0.14500000000000013,0.06625667418721783,0.07283944906732467,0.004948023479214012,29,3,66,ESTANCAMIENTO (Fire)
241,6,SA,trayectoria,0.2676690370223244,0.2676690370223244,False,False,,,,,,,0,0,1,Llenando ventana
242,6,SA,trayectoria,0.2676690370223244,0.2751614212755588,False,False,,,,,,,1,0,2,Llenando ventana
243,6,SA,trayectoria,0.2676690370223244,0.27695095835177475,False,False,,,,,,,2,0,3,Llenando ventana
244,6,SA,trayectoria,0.2676690370223244,0.269362992683364,False,False,,,,,,,3,0,4,Llenando ventana
245,6,SA,trayectoria,0.2676690370223244,0.269362992683364,False,False,,,,,,,4,0,5,Llenando ventana
246,6,SA,trayectoria,0.2676690370223244,0.269362992683364,False,False,,,,,,,5,0,6,Llenando ventana
247,6,SA,trayectoria,0.2676690370223244,0.269362992683364,False,False,,,,,,,6,0,7,Llenando ventana
248,6,SA,trayectoria,0.2676690370223244,0.269362992683364,False,False,,,,,,,7,0,8,Llenando ventana
249,6,SA,trayectoria,0.2676690370223244,0.27398648427557437,False,False,,,,,,,8,0,9,Llenando ventana
250,6,SA,trayectoria,0.2676690370223244,0.27398648427557437,False,False,,,,,,,9,0,10,Llenando ventana
251,6,SA,trayectoria,0.2676690370223244,0.2733115758822171,False,False,,,,,,,10,0,11,Llenando ventana
252,6,SA,trayectoria,0.2676690370223244,0.2740921583542519,False,False,,,,,,,11,0,12,Llenando ventana
253,6,SA,trayectoria,0.2676690370223244,0.27343759023476105,False,False,,,,,,,12,0,13,Llenando ventana
254,6,SA,trayectoria,0.2676690370223244,0.27343759023476105,False,False,,,,,,,13,0,14,Llenando ventana
255,6,SA,trayectoria,0.2676690370223244,0.27343759023476105,False,False,,,,,,,14,0,15,Llenando ventana
256,6,SA,trayectoria,0.2676690370223244,0.2711659996351444,False,False,,,,,,,15,0,16,Llenando ventana
257,6,SA,trayectoria,0.2676690370223244,0.271431341247011,False,False,,,,,,,16,0,17,Llenando ventana
258,6,SA,trayectoria,0.2676690370223244,0.27159251094228704,False,False,,,,,,,17,0,18,Llenando ventana
259,6,SA,trayectoria,0.2676690370223244,0.27159251094228704,False,False,,,,,,,18,0,19,Llenando ventana
260,6,SA,trayectoria,0.2676690370223244,0.27159251094228704,False,False,,,,,,,19,0,20,Llenando ventana
261,6,SA,trayectoria,0.2676690370223244,0.2678180705344153,False,False,,,,,,,20,0,21,Llenando ventana
262,6,SA,trayectoria,0.2676690370223244,0.26891612072261495,False,False,,,,,,,21,0,22,Llenando ventana
263,6,SA,trayectoria,0.2676690370223244,0.26891612072261495,False,False,,,,,,,22,0,23,Llenando ventana
264,6,SA,trayectoria,0.2676690370223244,0.2694470785385557,False,False,,,,,,,23,0,24,Llenando ventana
265,6,SA,trayectoria,0.2676690370223244,0.2770425245779934,False,False,,,,,,,24,0,25,Llenando ventana
266,6,SA,trayectoria,0.2676690370223244,0.2783227517179094,False,False,,,,,,,25,0,26,Llenando ventana
267,6,SA,trayectoria,0.2676690370223244,0.2706544720753452,False,False,,,,,,,26,0,27,Llenando ventana
268,6,SA,trayectoria,0.2676690370223244,0.2706544720753452,False,False,,,,,,,27,0,28,Llenando ventana
269,6,SA,trayectoria,0.2676690370223244,0.26783370477328194,False,False,,,,,,,28,0,29,Llenando ventana
270,6,SA,trayectoria,0.2676690370223244,0.268186820018987,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,29,0,30,Explotacion activa
271,6,SA,trayectoria,0.2676690370223244,0.268186820018987,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,30,0,31,Explotacion activa
272,6,SA,trayectoria,0.2676690370223244,0.2682113118373705,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,31,0,32,Explotacion activa
273,6,SA,trayectoria,0.2676690370223244,0.27176737294595843,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,32,0,33,Explotacion activa
274,6,SA,trayectoria,0.2676690370223244,0.2712054575523976,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,33,0,34,Explotacion activa
275,6,SA,trayectoria,0.2676690370223244,0.27130951619378463,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,34,0,35,Explotacion activa
276,6,SA,trayectoria,0.2676690370223244,0.27908992681038464,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,35,0,36,Explotacion activa
277,6,SA,trayectoria,0.2676690370223244,0.2773189040960466,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,36,0,37,Explotacion activa
278,6,SA,trayectoria,0.2676690370223244,0.2783466812319162,True,False,0.14500000000000013,0.0,0.14500000000000013,3.0,15.0,9.0,37,0,38,Explotacion activa
279,6,SA,trayectoria,0.2676690370223244,0.27800267576850024,True,False,0.14500000000000013,0.0,0.14500000000000013,0.0,0.14500000000000013,0.14500000000000013,38,1,39,Explotacion activa
280,6,SA,trayectoria,0.2676690370223244,0.27760703709050427,True,False,0.14500000000000013,0.0,0.14500000000000013,0.0,0.14500000000000013,0.14500000000000013,39,2,40,Explotacion activa
281,6,SA,trayectoria,0.2676690370223244,0.27798020884111346,True,True,0.14500000000000013,0.0,0.14500000000000013,0.0,0.14500000000000013,0.14500000000000013,40,3,41,ESTANCAMIENTO (Fire)
282,7,EHO,poblacional,0.26723696948899905,0.26723696948899905,False,False,,,,,,,0,0,1,Llenando ventana
283,7,EHO,poblacional,0.26723696948899905,0.26723696948899905,False,False,,,,,,,1,0,2,Llenando ventana
284,7,EHO,poblacional,0.26723696948899905,0.26723696948899905,False,False,,,,,,,2,0,3,Llenando ventana
285,7,EHO,poblacional,0.26723696948899905,0.26723696948899905,False,False,,,,,,,3,0,4,Llenando ventana
286,7,EHO,poblacional,0.26716618316521584,0.26716618316521584,False,False,,,,,,,0,0,5,Llenando ventana
287,7,EHO,poblacional,0.26716618316521584,0.26716618316521584,False,False,,,,,,,1,0,6,Llenando ventana
288,7,EHO,poblacional,0.26716358170648524,0.26716358170648524,False,False,,,,,,,0,0,7,Llenando ventana
289,7,EHO,poblacional,0.26716358170648524,0.26716358170648524,False,False,,,,,,,1,0,8,Llenando ventana
290,7,EHO,poblacional,0.2671598269997567,0.2671598269997567,False,False,,,,,,,0,0,9,Llenando ventana
291,7,EHO,poblacional,0.26715977604034274,0.26715977604034274,False,False,,,,,,,0,0,10,Llenando ventana
292,7,EHO,poblacional,0.26715977604034274,0.26715977604034274,False,False,,,,,,,1,0,11,Llenando ventana
293,7,EHO,poblacional,0.26715961577096303,0.26715961577096303,False,False,,,,,,,0,0,12,Llenando ventana
294,7,EHO,poblacional,0.2671594990319627,0.2671594990319627,False,False,,,,,,,0,0,13,Llenando ventana
295,7,EHO,poblacional,0.2671594687934272,0.2671594687934272,False,False,,,,,,,0,0,14,Llenando ventana
296,7,EHO,poblacional,0.2671594658714904,0.2671594658714904,False,False,,,,,,,0,0,15,Llenando ventana
297,7,EHO,poblacional,0.26715945970474547,0.26715945970474547,False,False,,,,,,,0,0,16,Llenando ventana
298,7,EHO,poblacional,0.26715945970474547,0.26715945970474547,False,False,,,,,,,1,0,17,Llenando ventana
299,7,EHO,poblacional,0.26715945502523625,0.26715945502523625,False,False,,,,,,,0,0,18,Llenando ventana
300,7,EHO,poblacional,0.26715945502523625,0.26715945502523625,False,False,,,,,,,1,0,19,Llenando ventana
301,7,EHO,poblacional,0.2671594511470896,0.2671594511470896,False,False,,,,,,,0,0,20,Llenando ventana
302,7,EHO,poblacional,0.2671594511470896,0.2671594511470896,False,False,,,,,,,1,0,21,Llenando ventana
303,7,EHO,poblacional,0.2671594511470896,0.2671594511470896,False,False,,,,,,,2,0,22,Llenando ventana
304,7,EHO,poblacional,0.26715945105879113,0.26715945105879113,False,False,,,,,,,0,0,23,Llenando ventana
305,7,EHO,poblacional,0.26715945105879113,0.26715945105879113,False,False,,,,,,,1,0,24,Llenando ventana
306,7,EHO,poblacional,0.26715945105879113,0.26715945105879113,False,False,,,,,,,2,0,25,Llenando ventana
307,7,EHO,poblacional,0.26715945105879113,0.26715945105879113,False,False,,,,,,,3,0,26,Llenando ventana
308,7,EHO,poblacional,0.2671594510583804,0.2671594510583804,False,False,,,,,,,0,0,27,Llenando ventana
309,7,EHO,poblacional,0.2671594510583804,0.2671594510583804,False,False,,,,,,,1,0,28,Llenando ventana
310,7,EHO,poblacional,0.2671594510577131,0.2671594510577131,False,False,,,,,,,0,0,29,Llenando ventana
311,7,EHO,poblacional,0.2671594510577131,0.2671594510577131,True,False,0.1427749876524384,0.0019924570537038777,0.14078253059873452,3.0,15.0,9.0,1,0,30,Explotacion activa
312,7,EHO,poblacional,0.2671594510577131,0.2671594510577131,True,False,0.1427749876524384,0.0020699754849898278,0.14070501216744857,3.0,15.0,9.0,2,0,31,Explotacion activa
313,7,EHO,poblacional,0.26715945105748135,0.26715945105748135,True,False,0.14277498765197488,0.002147493916507537,0.14062749373546735,3.0,15.0,9.0,0,0,32,Explotacion activa
314,7,EHO,poblacional,0.26715945105746064,0.26715945105746064,True,False,0.14277498765195418,0.0022250123480459516,0.14054997530390823,3.0,15.0,9.0,0,0,33,Explotacion activa
315,7,EHO,poblacional,0.267159451057124,0.267159451057124,True,False,0.14481126844422243,0.0001789410664246316,0.1446323273777978,3.0,15.0,9.0,0,0,34,Explotacion activa
316,7,EHO,poblacional,0.26715945105711786,0.26715945105711786,True,False,0.14481126844420394,0.0001856731745226159,0.14462559526968133,3.0,15.0,9.0,0,0,35,Explotacion activa
317,7,EHO,poblacional,0.2671594510571159,0.2671594510571159,True,False,0.1448815078299262,0.00011436152070454231,0.14476714630922166,3.0,15.0,9.0,0,0,36,Explotacion activa
318,7,EHO,poblacional,0.26715945105709626,0.26715945105709626,True,False,0.14488150782990655,0.00011849217009352042,0.14476301565981303,3.0,15.0,9.0,0,0,37,Explotacion activa
319,7,EHO,poblacional,0.26715945105709626,0.26715945105709626,True,False,0.1449894703347085,9.981617626553252e-06,0.14497948871708194,3.0,15.0,9.0,1,0,38,Explotacion activa
320,7,EHO,poblacional,0.26715945105709005,0.26715945105709005,True,False,0.14499084179437993,8.828777874225757e-06,0.1449820130165057,0.00011725297527682698,0.14488150782991244,0.14476425485463562,0,0,39,Explotacion activa
321,7,EHO,poblacional,0.26715945105709005,0.26715945105709005,True,False,0.14499084179437993,9.153761126923232e-06,0.144981688033253,0.00011436152070454231,0.1448815078299262,0.14476714630922166,1,0,40,Explotacion activa
322,7,EHO,poblacional,0.2671594510570885,0.2671594510570885,True,False,0.14499532933701026,4.670662989814112e-06,0.14499065867402045,4.129558854994995e-05,0.1449570815832738,0.14491578599472385,0,0,41,Explotacion activa
323,7,EHO,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.144998666793146,1.33320685408167e-06,0.1449973335862919,9.650475026701243e-06,0.14499001891857707,0.14498036844355036,0,0,42,Explotacion activa
324,7,EHO,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.1449995140818695,4.7402566505372334e-07,0.14499904005620445,9.121262801653485e-06,0.14499084179437993,0.1449817205315783,1,0,43,Explotacion activa
325,7,EHO,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.14499959093427517,4.0410390006462293e-07,0.1449991868303751,8.893774524765253e-06,0.14499084179437993,0.14498194801985517,2,0,44,Explotacion activa
326,7,EHO,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.14499975743638882,2.33915953939956e-07,0.14499952352043488,6.7497204320199344e-06,0.1449930855656951,0.14498633584526308,3,0,45,Explotacion activa
327,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499975743638877,2.425636113634333e-07,0.1449995148727774,4.003171762667623e-06,0.1449959968282374,0.14499199365647475,0,0,46,Explotacion activa
328,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499988520585988,1.1082599205014532e-07,0.14499977437986783,1.6669524676549129e-06,0.14499833304753243,0.14499666609506476,1,0,47,Explotacion activa
329,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499988520585988,1.1479414024906376e-07,0.14499977041171963,8.176981406649015e-07,0.1449991751663801,0.14499835746823944,2,0,48,Explotacion activa
330,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999740210762,2.417889333194978e-09,0.14499999498421828,4.5304913555699323e-07,0.1449995371375912,0.14499908408845566,3,0,49,Explotacion activa
331,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999740210762,2.507890894953846e-09,0.14499999489421672,4.0410390006462293e-07,0.14499959093427517,0.1449991868303751,4,0,50,Explotacion activa
332,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999740210762,2.5978924567127137e-09,0.14499999480421516,2.9102569797379014e-07,0.1449997074857547,0.1449994164600567,5,0,51,Explotacion activa
333,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.1449999999559512,3.893962929879535e-11,0.14499999991701157,2.3910454839404237e-07,0.1449997574363888,0.14499951833184038,6,0,52,Explotacion activa
334,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999995506957,4.064271141857034e-11,0.14499999991442686,2.2200377257086672e-07,0.14499977021333593,0.14499954820956334,7,0,53,Explotacion activa
335,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999995418794,4.234579353834533e-11,0.14499999991184215,1.3861850298724212e-07,0.14499985965196566,0.14499972103346268,8,0,54,Explotacion activa
336,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999995418794,4.4048875658120323e-11,0.14499999991013907,1.1281006614960454e-07,0.14499988520585988,0.14499977239579373,9,0,55,Explotacion activa
337,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999996527763,3.3430147539093014e-11,0.14499999993184748,8.918037213145878e-08,0.14499990764510942,0.1449998184647373,10,0,56,Explotacion activa
338,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999996527763,3.472250265090793e-11,0.14499999993055512,1.3420702416055936e-08,0.14499998618248283,0.14499997276178042,11,0,57,Explotacion activa
339,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999998259255,1.599587129419433e-11,0.14499999996659668,2.543891519657393e-09,0.14499999740210762,0.1449999948582161,12,0,58,Explotacion activa
340,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999998247243,1.6620926857058294e-11,0.1449999999658515,2.4808904264261853e-09,0.14499999740210762,0.14499999492121718,13,0,59,Explotacion activa
341,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999998247243,1.7245982419922257e-11,0.14499999996522644,2.417889333194978e-09,0.14499999740210762,0.14499999498421828,14,0,60,Explotacion activa
342,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999998872998,1.0918266291071177e-11,0.1449999999778117,7.562010129191751e-10,0.14499999918856385,0.14499999843236283,15,1,61,Explotacion activa
343,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.14499999998930968,1.0690393015266864e-11,0.1449999999786193,4.336764281021033e-11,0.14499999995418794,0.1449999999108203,16,2,62,Explotacion activa
344,7,EHO,poblacional,0.26715945105708805,0.26715945105708805,True,True,0.14499999999899227,9.643952303406422e-13,0.14499999999802787,4.2175485326367834e-11,0.1449999999542761,0.1449999999121006,17,3,63,ESTANCAMIENTO (Fire)
345,8,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
346,8,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
347,8,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,2,0,3,Llenando ventana
348,8,SA,trayectoria,0.26715945105708805,0.27464227766087335,False,False,,,,,,,3,0,4,Llenando ventana
349,8,SA,trayectoria,0.26715945105708805,0.27282471406856457,False,False,,,,,,,4,0,5,Llenando ventana
350,8,SA,trayectoria,0.26715945105708805,0.2710233490378821,False,False,,,,,,,5,0,6,Llenando ventana
351,8,SA,trayectoria,0.26715945105708805,0.27845112329096955,False,False,,,,,,,6,0,7,Llenando ventana
352,8,SA,trayectoria,0.26715945105708805,0.27845112329096955,False,False,,,,,,,7,0,8,Llenando ventana
353,8,SA,trayectoria,0.26715945105708805,0.2726053561919272,False,False,,,,,,,8,0,9,Llenando ventana
354,8,SA,trayectoria,0.26715945105708805,0.2748382914064372,False,False,,,,,,,9,0,10,Llenando ventana
355,8,SA,trayectoria,0.26715945105708805,0.2748382914064372,False,False,,,,,,,10,0,11,Llenando ventana
356,8,SA,trayectoria,0.26715945105708805,0.2713810250176839,False,False,,,,,,,11,0,12,Llenando ventana
357,8,SA,trayectoria,0.26715945105708805,0.2736577720770386,False,False,,,,,,,12,0,13,Llenando ventana
358,8,SA,trayectoria,0.26715945105708805,0.2736577720770386,False,False,,,,,,,13,0,14,Llenando ventana
359,8,SA,trayectoria,0.26715945105708805,0.2736577720770386,False,False,,,,,,,14,0,15,Llenando ventana
360,8,SA,trayectoria,0.26715945105708805,0.2736577720770386,False,False,,,,,,,15,0,16,Llenando ventana
361,8,SA,trayectoria,0.26715945105708805,0.27380863954137974,False,False,,,,,,,16,0,17,Llenando ventana
362,8,SA,trayectoria,0.26715945105708805,0.28107365725415034,False,False,,,,,,,17,0,18,Llenando ventana
363,8,SA,trayectoria,0.26715945105708805,0.27882757163792427,False,False,,,,,,,18,0,19,Llenando ventana
364,8,SA,trayectoria,0.26715945105708805,0.2860688291317177,False,False,,,,,,,19,0,20,Llenando ventana
365,8,SA,trayectoria,0.26715945105708805,0.287079157645526,False,False,,,,,,,20,0,21,Llenando ventana
366,8,SA,trayectoria,0.26715945105708805,0.2860249946107471,False,False,,,,,,,21,0,22,Llenando ventana
367,8,SA,trayectoria,0.26715945105708805,0.2882497618842351,False,False,,,,,,,22,0,23,Llenando ventana
368,8,SA,trayectoria,0.26715945105708805,0.2882497618842351,False,False,,,,,,,23,0,24,Llenando ventana
369,8,SA,trayectoria,0.26715945105708805,0.2883274115338914,False,False,,,,,,,24,0,25,Llenando ventana
370,8,SA,trayectoria,0.26715945105708805,0.28778577075338996,False,False,,,,,,,25,0,26,Llenando ventana
371,8,SA,trayectoria,0.26715945105708805,0.2806395701783202,False,False,,,,,,,26,0,27,Llenando ventana
372,8,SA,trayectoria,0.26715945105708805,0.28036191805060956,False,False,,,,,,,27,0,28,Llenando ventana
373,8,SA,trayectoria,0.26715945105708805,0.27966867581720206,False,False,,,,,,,28,0,29,Llenando ventana
374,8,SA,trayectoria,0.26715945105708805,0.2782933856487444,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,29,0,30,Explotacion activa
375,8,SA,trayectoria,0.26715945105708805,0.2805092723627622,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,30,0,31,Explotacion activa
376,8,SA,trayectoria,0.26715945105708805,0.27335436312519584,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,31,0,32,Explotacion activa
377,8,SA,trayectoria,0.26715945105708805,0.27335436312519584,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,32,0,33,Explotacion activa
378,8,SA,trayectoria,0.26715945105708805,0.2717760557931057,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,33,0,34,Explotacion activa
379,8,SA,trayectoria,0.26715945105708805,0.27886366285990544,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,34,0,35,Explotacion activa
380,8,SA,trayectoria,0.26715945105708805,0.2788713796133617,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,35,0,36,Explotacion activa
381,8,SA,trayectoria,0.26715945105708805,0.2788713796133617,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,36,0,37,Explotacion activa
382,8,SA,trayectoria,0.26715945105708805,0.2766944089368375,True,False,0.14500000000000007,0.0,0.14500000000000007,3.0,15.0,9.0,37,0,38,Explotacion activa
383,8,SA,trayectoria,0.26715945105708805,0.2763992800416626,True,False,0.14500000000000007,0.0,0.14500000000000007,0.0,0.14500000000000007,0.14500000000000007,38,1,39,Explotacion activa
384,8,SA,trayectoria,0.26715945105708805,0.27806499360572395,True,False,0.14500000000000007,0.0,0.14500000000000007,0.0,0.14500000000000007,0.14500000000000007,39,2,40,Explotacion activa
385,8,SA,trayectoria,0.26715945105708805,0.27100775947397093,True,True,0.14500000000000007,0.0,0.14500000000000007,0.0,0.14500000000000007,0.14500000000000007,40,3,41,ESTANCAMIENTO (Fire)
386,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
387,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
388,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,2,0,3,Llenando ventana
389,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,3,0,4,Llenando ventana
390,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,4,0,5,Llenando ventana
391,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,5,0,6,Llenando ventana
392,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,6,0,7,Llenando ventana
393,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,7,0,8,Llenando ventana
394,9,GWO,poblacional,0.26715945105708805,0.26715945105708805,False,False,,,,,,,8,0,9,Llenando ventana
