iteracion,epoch,mh,tipo,lcoe_best,lcoe_instantaneo,dtw_ready,dtw_fire,D1_vs_ramp,D2_vs_const,dtw_delta,theta_c,theta_r,theta_delta,no_improve_len,trigger_streak,window_n,estado_dtw
415,9,WOA,poblacional,0.26715945105710426,0.26715945105710426,True,False,0.009666666660064882,6.6017746824797996e-12,0.009666666653463107,8.954336605526687e-10,0.009666665771232996,0.009666664875799336,0,0,69,Explotacion activa
416,9,WOA,poblacional,0.26715945105710426,0.26715945105710426,True,False,0.009666666659984668,3.817168803266213e-12,0.0096666666561675,4.5596570963368777e-10,0.009666666210700947,0.009666665754735237,1,0,70,Explotacion activa
417,9,WOA,poblacional,0.26715945105710426,0.26715945105710426,True,False,0.009666666660149092,3.569700091077266e-12,0.009666666656579392,2.9791698552550345e-10,0.009666666333614715,0.009666666070832686,2,0,71,Explotacion activa
418,9,WOA,poblacional,0.26715945105710426,0.26715945105710426,True,False,0.009666666660149092,3.569700091077266e-12,0.009666666656579392,1.8128797352190414e-10,0.009666666386335964,0.009666666235187027,3,0,72,Explotacion activa
419,9,WOA,poblacional,0.2671594510570965,0.2671594510570965,True,False,0.009666666660280154,3.5162428524415645e-12,0.009666666656763911,1.079472067289089e-10,0.009666666391410145,0.009666666278534996,0,0,73,Explotacion activa
420,9,WOA,poblacional,0.2671594510570965,0.2671594510570965,True,False,0.009666666660890999,3.310296481373598e-12,0.009666666657580703,1.079472067289089e-10,0.00966666642646824,0.009666666278688719,1,0,74,Explotacion activa
421,9,WOA,poblacional,0.2671594510570965,0.2671594510570965,True,False,0.009666666661744427,3.310296481373598e-12,0.009666666658434131,1.0786310733479354e-10,0.009666666440154376,0.009666666307388772,2,0,75,Explotacion activa
422,9,WOA,poblacional,0.2671594510570965,0.2671594510570965,True,False,0.009666666661644396,3.2102653868548714e-12,0.009666666658434131,1.0777900794067818e-10,0.009666666455296647,0.009666666347483999,3,0,76,Explotacion activa
423,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666662391354,2.8072544289159396e-12,0.0096666666595841,1.0777900794067818e-10,0.009666666495451216,0.009666666387520829,0,0,77,Explotacion activa
424,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666663125378,2.3805402094012607e-12,0.009666666660744838,1.0771312730639692e-10,0.009666666517590261,0.009666666417844394,1,0,78,Explotacion activa
425,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666664286117,2.3805402094012607e-12,0.009666666661905576,9.049857530030177e-11,0.00966666653262605,0.009666666447405964,2,0,79,Explotacion activa
426,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666664059409,1.2198020371556595e-12,0.009666666662839607,5.04337682727396e-11,0.00966666654219428,0.009666666478110042,3,0,80,Explotacion activa
427,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666664753132,1.2198020371556595e-12,0.00966666666353333,5.04337682727396e-11,0.009666666563317227,0.009666666508788318,4,0,81,Explotacion activa
428,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666665446855,1.2198020371556595e-12,0.009666666664227053,5.0426396391856085e-11,0.009666666589915107,0.009666666539481339,5,0,82,Explotacion activa
429,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666665635981,5.260791802186304e-13,0.009666666665109902,4.6033982181725654e-11,0.009666666620340724,0.009666666574293253,6,0,83,Explotacion activa
430,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.00966666666580418,5.260791802186304e-13,0.0096666666652781,1.536448746008997e-11,0.009666666649095578,0.009666666633752185,7,0,84,Explotacion activa
431,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666665893553,5.260791802186304e-13,0.009666666665367474,6.586287071286279e-12,0.00966666665864796,0.00966666665210178,8,0,85,Explotacion activa
432,9,WOA,poblacional,0.2671594510570911,0.2671594510570911,True,False,0.009666666666007018,5.260791802186304e-13,0.009666666665480939,6.0200733287274504e-12,0.009666666660000711,0.009666666654003985,9,0,86,Explotacion activa
433,9,WOA,poblacional,0.26715945105709105,0.26715945105709105,True,False,0.009666666666046375,3.9734882051334353e-13,0.009666666665649026,4.092531868948862e-12,0.00966666666005686,0.00966666665589706,0,0,87,Explotacion activa
434,9,WOA,poblacional,0.267159451057091,0.267159451057091,True,False,0.009666666666097723,3.974043316645748e-13,0.009666666665700319,3.668687575952845e-12,0.009666666660115408,0.009666666656414635,0,0,88,Explotacion activa
435,9,WOA,poblacional,0.267159451057091,0.267159451057091,True,False,0.00966666666620919,3.406719351062293e-13,0.009666666665868517,3.569700091077266e-12,0.009666666660149092,0.009666666656579392,1,0,89,Explotacion activa
436,9,WOA,poblacional,0.2671594510570899,0.2671594510570899,True,False,0.009666666666266477,2.3198110099542646e-13,0.009666666666034496,3.569700091077266e-12,0.009666666660149092,0.009666666656579392,0,0,90,Explotacion activa
437,9,WOA,poblacional,0.2671594510570899,0.2671594510570899,True,False,0.009666666666434676,2.3198110099542646e-13,0.009666666666202695,3.532280024032275e-12,0.009666666660240835,0.009666666656708556,1,0,91,Explotacion activa
438,9,WOA,poblacional,0.26715945105708966,0.26715945105708966,True,False,0.009666666666540702,6.400435736964027e-14,0.009666666666476698,3.4338643040143775e-12,0.009666666660524492,0.009666666657090628,0,0,92,Explotacion activa
439,9,WOA,poblacional,0.26715945105708966,0.26715945105708966,True,False,0.009666666666546586,6.400435736964027e-14,0.009666666666482582,3.310296481373598e-12,0.009666666660966338,0.009666666657666046,1,0,93,Explotacion activa
440,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666545032,6.55586696041155e-14,0.009666666666479473,3.310296481373598e-12,0.009666666661493717,0.009666666658263445,0,0,94,Explotacion activa
441,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666557577,4.7128967395337895e-14,0.009666666666510448,3.2602809341142347e-12,0.009666666661694412,0.009666666658434131,1,0,95,Explotacion activa
442,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666588553,4.7128967395337895e-14,0.009666666666541424,3.1296631952670854e-12,0.009666666661873814,0.009666666658664124,2,0,96,Explotacion activa
443,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666619528,4.7128967395337895e-14,0.009666666666572399,2.847555524709832e-12,0.009666666662326661,0.009666666659469103,3,0,97,Explotacion activa
444,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666627188,1.6153745008296028e-14,0.009666666666611035,2.5512258972071316e-12,0.00966666666283177,0.009666666660280543,4,0,98,Explotacion activa
445,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.00966666666663496,1.6153745008296028e-14,0.009666666666618806,2.3805402094012607e-12,0.009666666663405588,0.00966666666109306,5,0,99,Explotacion activa
446,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666642731,1.6153745008296028e-14,0.009666666666626578,2.3805402094012607e-12,0.009666666664059409,0.009666666661905576,6,0,100,Explotacion activa
447,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666649892,1.6153745008296028e-14,0.009666666666633739,1.5680234888293406e-12,0.009666666664218105,0.009666666662559397,7,0,101,Explotacion activa
448,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.00966666666664212,8.382183835919932e-15,0.009666666666633739,1.2198020371556595e-12,0.009666666664472922,0.009666666663117097,8,0,102,Explotacion activa
449,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666647505,8.382183835919932e-15,0.009666666666639123,1.2198020371556595e-12,0.009666666664822503,0.009666666663602701,9,0,103,Explotacion activa
450,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.00966666666665289,8.382183835919932e-15,0.009666666666644508,1.2198020371556595e-12,0.00966666666530811,0.009666666664088308,10,0,104,Explotacion activa
451,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666658275,8.382183835919932e-15,0.009666666666649892,8.72940608687145e-13,0.009666666665541418,0.009666666664668477,11,0,105,Explotacion activa
452,9,WOA,poblacional,0.2671594510570881,0.2671594510570881,True,False,0.009666666666658996,2.9976021664879227e-15,0.009666666666655999,5.260791802186304e-13,0.009666666665669621,0.009666666665143542,12,0,106,Explotacion activa
453,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.00966666666665894,3.0531133177191805e-15,0.009666666666655888,5.260791802186304e-13,0.00966666666578736,0.009666666665261281,0,0,107,Explotacion activa
454,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.00966666666665894,3.0531133177191805e-15,0.009666666666655888,5.260791802186304e-13,0.009666666665857804,0.009666666665331725,1,0,108,Explotacion activa
455,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.00966666666665894,3.0531133177191805e-15,0.009666666666655888,5.260791802186304e-13,0.009666666665927592,0.009666666665401513,2,0,109,Explotacion activa
456,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.00966666666665894,3.0531133177191805e-15,0.009666666666655888,5.260791802186304e-13,0.009666666666007018,0.009666666665480939,3,0,110,Explotacion activa
457,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.00966666666665894,3.0531133177191805e-15,0.009666666666655888,4.3600678623079156e-13,0.009666666666034569,0.0096666666655986,4,0,111,Explotacion activa
458,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.00966666666665894,3.0531133177191805e-15,0.009666666666655888,3.973821272040823e-13,0.009666666666066914,0.009666666665669543,5,0,112,Explotacion activa
459,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666659052,3.0531133177191805e-15,0.009666666666655999,3.9168113197263203e-13,0.00966666666610887,0.009666666665717139,6,0,113,Explotacion activa
460,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666659163,3.0531133177191805e-15,0.00966666666665611,3.5200731218765207e-13,0.009666666666186896,0.009666666665834878,7,0,114,Explotacion activa
461,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666659163,3.0531133177191805e-15,0.00966666666665611,2.8632651805082787e-13,0.009666666666237833,0.009666666665951507,8,0,115,Explotacion activa
462,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666660662,2.9976021664879227e-15,0.009666666666657664,2.3198110099542646e-13,0.009666666666300117,0.009666666666068136,9,0,116,Explotacion activa
463,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666661272,2.942091015256665e-15,0.00966666666665833,2.3198110099542646e-13,0.009666666666417856,0.009666666666185875,10,0,117,Explotacion activa
464,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666661716,2.942091015256665e-15,0.009666666666658774,1.3212764216063964e-13,0.009666666666498291,0.009666666666367096,11,0,118,Explotacion activa
465,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666660606,1.8318679906315083e-15,0.009666666666658774,6.509237593377292e-14,0.009666666666542001,0.00966666666647753,12,0,119,Explotacion activa
466,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.00966666666666216,1.8318679906315083e-15,0.009666666666660328,6.400435736964027e-14,0.009666666666545032,0.009666666666479473,13,0,120,Explotacion activa
467,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666663493,1.609823385706477e-15,0.009666666666661883,6.400435736964027e-14,0.00966666666654612,0.009666666666481648,14,0,121,Explotacion activa
468,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666665047,1.609823385706477e-15,0.009666666666663437,5.725420137991929e-14,0.009666666666550982,0.009666666666493729,15,1,122,Explotacion activa
469,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,False,0.009666666666666435,5.551115123125783e-17,0.00966666666666638,4.7128967395337895e-14,0.009666666666560676,0.009666666666513547,16,2,123,Explotacion activa
470,9,WOA,poblacional,0.26715945105708805,0.26715945105708805,True,True,0.009666666666666435,5.551115123125783e-17,0.00966666666666638,4.7128967395337895e-14,0.009666666666582358,0.009666666666535229,17,3,124,ESTANCAMIENTO (Fire)
471,10,ILS,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
472,10,ILS,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
473,10,ILS,trayectoria,0.26715945105708805,0.28466192346532576,False,False,,,,,,,2,0,3,Llenando ventana
474,10,ILS,trayectoria,0.26715945105708805,0.27486419846096904,False,False,,,,,,,3,0,4,Llenando ventana
475,10,ILS,trayectoria,0.26715945105708805,0.2719109562720973,False,False,,,,,,,4,0,5,Llenando ventana
476,10,ILS,trayectoria,0.26715945105708805,0.27144978790316293,False,False,,,,,,,5,0,6,Llenando ventana
477,10,ILS,trayectoria,0.26715945105708805,0.27144978790316293,False,False,,,,,,,6,0,7,Llenando ventana
478,10,ILS,trayectoria,0.26715945105708805,0.27144978790316293,False,False,,,,,,,7,0,8,Llenando ventana
479,10,ILS,trayectoria,0.26715945105708805,0.2710038743985708,False,False,,,,,,,8,0,9,Llenando ventana
480,10,ILS,trayectoria,0.26715945105708805,0.2710038743985708,False,False,,,,,,,9,0,10,Llenando ventana
481,10,ILS,trayectoria,0.26715945105708805,0.2710038743985708,False,False,,,,,,,10,0,11,Llenando ventana
482,10,ILS,trayectoria,0.26715945105708805,0.2846749796668186,False,False,,,,,,,11,0,12,Llenando ventana
483,10,ILS,trayectoria,0.26715945105708805,0.2782765672625513,False,False,,,,,,,12,0,13,Llenando ventana
484,10,ILS,trayectoria,0.26715945105708805,0.27121251819413317,False,False,,,,,,,13,0,14,Llenando ventana
485,10,ILS,trayectoria,0.26715945105708805,0.27121251819413317,False,False,,,,,,,14,0,15,Llenando ventana
486,10,ILS,trayectoria,0.26715945105708805,0.27121251819413317,False,False,,,,,,,15,0,16,Llenando ventana
487,10,ILS,trayectoria,0.26715945105708805,0.2707260235373308,False,False,,,,,,,16,0,17,Llenando ventana
488,10,ILS,trayectoria,0.26715945105708805,0.2707260235373308,False,False,,,,,,,17,0,18,Llenando ventana
489,10,ILS,trayectoria,0.26715945105708805,0.2707260235373308,False,False,,,,,,,18,0,19,Llenando ventana
490,10,ILS,trayectoria,0.26715945105708805,102.19533228857408,False,False,,,,,,,19,0,20,Llenando ventana
491,10,ILS,trayectoria,0.26715945105708805,0.2855681073459636,False,False,,,,,,,20,0,21,Llenando ventana
492,10,ILS,trayectoria,0.26715945105708805,0.2855681073459636,False,False,,,,,,,21,0,22,Llenando ventana
493,10,ILS,trayectoria,0.26715945105708805,0.2855681073459636,False,False,,,,,,,22,0,23,Llenando ventana
494,10,ILS,trayectoria,0.26715945105708805,0.2815243573206031,False,False,,,,,,,23,0,24,Llenando ventana
495,10,ILS,trayectoria,0.26715945105708805,0.2745786158906157,False,False,,,,,,,24,0,25,Llenando ventana
496,10,ILS,trayectoria,0.26715945105708805,0.2745786158906157,False,False,,,,,,,25,0,26,Llenando ventana
497,10,ILS,trayectoria,0.26715945105708805,0.2745786158906157,False,False,,,,,,,26,0,27,Llenando ventana
498,10,ILS,trayectoria,0.26715945105708805,0.27452381325615804,False,False,,,,,,,27,0,28,Llenando ventana
499,10,ILS,trayectoria,0.26715945105708805,0.27452381325615804,False,False,,,,,,,28,0,29,Llenando ventana
500,10,ILS,trayectoria,0.26715945105708805,0.27452381325615804,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
501,10,ILS,trayectoria,0.26715945105708805,102.6583028406989,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
502,10,ILS,trayectoria,0.26715945105708805,102.3527839218799,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
503,10,ILS,trayectoria,0.26715945105708805,102.14128522924452,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
504,10,ILS,trayectoria,0.26715945105708805,0.27925327878073797,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
505,10,ILS,trayectoria,0.26715945105708805,0.2772131989392045,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
506,10,ILS,trayectoria,0.26715945105708805,0.2755425530263447,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
507,10,ILS,trayectoria,0.26715945105708805,0.2745786158906157,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
508,10,ILS,trayectoria,0.26715945105708805,0.2745786158906157,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
509,10,ILS,trayectoria,0.26715945105708805,0.2745786158906157,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
510,10,ILS,trayectoria,0.26715945105708805,0.2902923951397665,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
511,10,ILS,trayectoria,0.26715945105708805,0.28327797808438276,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
512,11,ACO,poblacional,0.26715945105708805,0.3022375618629527,False,False,,,,,,,0,0,1,Llenando ventana
513,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,1,0,2,Llenando ventana
514,11,ACO,poblacional,0.26715945105708805,0.2714949885112729,False,False,,,,,,,2,0,3,Llenando ventana
515,11,ACO,poblacional,0.26715945105708805,0.3059730336453616,False,False,,,,,,,3,0,4,Llenando ventana
516,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,4,0,5,Llenando ventana
517,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,5,0,6,Llenando ventana
518,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,6,0,7,Llenando ventana
519,11,ACO,poblacional,0.26715945105708805,0.2841175495712755,False,False,,,,,,,7,0,8,Llenando ventana
520,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,8,0,9,Llenando ventana
521,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,9,0,10,Llenando ventana
522,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,10,0,11,Llenando ventana
523,11,ACO,poblacional,0.26715945105708805,0.2940920349598442,False,False,,,,,,,11,0,12,Llenando ventana
524,11,ACO,poblacional,0.26715945105708805,0.27425069246242606,False,False,,,,,,,12,0,13,Llenando ventana
525,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,13,0,14,Llenando ventana
526,11,ACO,poblacional,0.26715945105708805,0.28397366107326266,False,False,,,,,,,14,0,15,Llenando ventana
527,11,ACO,poblacional,0.26715945105708805,0.2796203196988936,False,False,,,,,,,15,0,16,Llenando ventana
528,11,ACO,poblacional,0.26715945105708805,0.27246991181388297,False,False,,,,,,,16,0,17,Llenando ventana
529,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,17,0,18,Llenando ventana
530,11,ACO,poblacional,0.26715945105708805,0.2701908852149031,False,False,,,,,,,18,0,19,Llenando ventana
531,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,19,0,20,Llenando ventana
532,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,20,0,21,Llenando ventana
533,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,21,0,22,Llenando ventana
534,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,22,0,23,Llenando ventana
535,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,23,0,24,Llenando ventana
536,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,24,0,25,Llenando ventana
537,11,ACO,poblacional,0.26715945105708805,0.2843084334164703,False,False,,,,,,,25,0,26,Llenando ventana
538,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,26,0,27,Llenando ventana
539,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,27,0,28,Llenando ventana
540,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,False,False,,,,,,,28,0,29,Llenando ventana
541,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
542,11,ACO,poblacional,0.26715945105708805,0.2965943850188563,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
543,11,ACO,poblacional,0.26715945105708805,0.29881296046482425,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
544,11,ACO,poblacional,0.26715945105708805,0.28925546784534556,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
545,11,ACO,poblacional,0.26715945105708805,0.2954136841263667,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
546,11,ACO,poblacional,0.26715945105708805,0.2901141328337869,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
547,11,ACO,poblacional,0.26715945105708805,0.2788311117817656,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
548,11,ACO,poblacional,0.26715945105708805,0.29682631194169523,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
549,11,ACO,poblacional,0.26715945105708805,0.27889068040493153,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
550,11,ACO,poblacional,0.26715945105708805,0.30208079742158533,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
551,11,ACO,poblacional,0.26715945105708805,0.29308590070146445,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
552,11,ACO,poblacional,0.26715945105708805,0.27668375652021177,True,True,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,40,3,41,ESTANCAMIENTO (Fire)
553,12,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,0,0,1,Llenando ventana
554,12,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,1,0,2,Llenando ventana
555,12,SA,trayectoria,0.26715945105708805,0.26715945105708805,False,False,,,,,,,2,0,3,Llenando ventana
556,12,SA,trayectoria,0.26715945105708805,0.2710733497656103,False,False,,,,,,,3,0,4,Llenando ventana
557,12,SA,trayectoria,0.26715945105708805,0.2788503261634871,False,False,,,,,,,4,0,5,Llenando ventana
558,12,SA,trayectoria,0.26715945105708805,0.2876537334724641,False,False,,,,,,,5,0,6,Llenando ventana
559,12,SA,trayectoria,0.26715945105708805,0.28798500054452625,False,False,,,,,,,6,0,7,Llenando ventana
560,12,SA,trayectoria,0.26715945105708805,0.2789749937155331,False,False,,,,,,,7,0,8,Llenando ventana
561,12,SA,trayectoria,0.26715945105708805,0.2789749937155331,False,False,,,,,,,8,0,9,Llenando ventana
562,12,SA,trayectoria,0.26715945105708805,0.2711941886307776,False,False,,,,,,,9,0,10,Llenando ventana
563,12,SA,trayectoria,0.26715945105708805,0.26847698376460477,False,False,,,,,,,10,0,11,Llenando ventana
564,12,SA,trayectoria,0.26715945105708805,0.26847698376460477,False,False,,,,,,,11,0,12,Llenando ventana
565,12,SA,trayectoria,0.26715945105708805,0.2677587611760143,False,False,,,,,,,12,0,13,Llenando ventana
566,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,13,0,14,Llenando ventana
567,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,14,0,15,Llenando ventana
568,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,15,0,16,Llenando ventana
569,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,16,0,17,Llenando ventana
570,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,17,0,18,Llenando ventana
571,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,18,0,19,Llenando ventana
572,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,19,0,20,Llenando ventana
573,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,20,0,21,Llenando ventana
574,12,SA,trayectoria,0.26715945105708805,0.2673254652211229,False,False,,,,,,,21,0,22,Llenando ventana
575,12,SA,trayectoria,0.26715945105708805,0.26963556148317486,False,False,,,,,,,22,0,23,Llenando ventana
576,12,SA,trayectoria,0.26715945105708805,0.26963556148317486,False,False,,,,,,,23,0,24,Llenando ventana
577,12,SA,trayectoria,0.26715945105708805,0.26983847083276624,False,False,,,,,,,24,0,25,Llenando ventana
578,12,SA,trayectoria,0.26715945105708805,0.27110633367775505,False,False,,,,,,,25,0,26,Llenando ventana
579,12,SA,trayectoria,0.26715945105708805,0.27002949501643997,False,False,,,,,,,26,0,27,Llenando ventana
580,12,SA,trayectoria,0.26715945105708805,0.27002949501643997,False,False,,,,,,,27,0,28,Llenando ventana
581,12,SA,trayectoria,0.26715945105708805,0.27002949501643997,False,False,,,,,,,28,0,29,Llenando ventana
582,12,SA,trayectoria,0.26715945105708805,0.27002949501643997,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,29,0,30,Explotacion activa
583,12,SA,trayectoria,0.26715945105708805,0.27064576013822783,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,30,0,31,Explotacion activa
584,12,SA,trayectoria,0.26715945105708805,0.27064576013822783,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,31,0,32,Explotacion activa
585,12,SA,trayectoria,0.26715945105708805,0.26907840948791456,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,32,0,33,Explotacion activa
586,12,SA,trayectoria,0.26715945105708805,0.268149654354685,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,33,0,34,Explotacion activa
587,12,SA,trayectoria,0.26715945105708805,0.268149654354685,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,34,0,35,Explotacion activa
588,12,SA,trayectoria,0.26715945105708805,0.268149654354685,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,35,0,36,Explotacion activa
589,12,SA,trayectoria,0.26715945105708805,0.26897932729603946,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,36,0,37,Explotacion activa
590,12,SA,trayectoria,0.26715945105708805,0.2765595920781799,True,False,0.009666666666666657,0.0,0.009666666666666657,3.0,15.0,9.0,37,0,38,Explotacion activa
591,12,SA,trayectoria,0.26715945105708805,0.2841335712242066,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,38,1,39,Explotacion activa
592,12,SA,trayectoria,0.26715945105708805,0.28404055060545447,True,False,0.009666666666666657,0.0,0.009666666666666657,0.0,0.009666666666666657,0.009666666666666657,39,2,40,Explotacion activa
