funcion,run,mejor_valor,valor_optimo
F6_Hybrid_Function_1,8,1875.4891904882695,1800.0
F6_Hybrid_Function_1,9,7923.928513064272,1800.0
F6_Hybrid_Function_1,10,1872.2527506269223,1800.0
F6_Hybrid_Function_1,11,2332.1038291599507,1800.0
F6_Hybrid_Function_1,12,2121.5559020306105,1800.0
F6_Hybrid_Function_1,13,4250.98541333365,1800.0
F6_Hybrid_Function_1,14,2047.8043373954533,1800.0
F6_Hybrid_Function_1,15,2072.064938297292,1800.0
F6_Hybrid_Function_1,16,4040.1067428347383,1800.0
F6_Hybrid_Function_1,17,2807.076125527369,1800.0
F6_Hybrid_Function_1,18,7492.658202467935,1800.0
F6_Hybrid_Function_1,19,6694.602333648473,1800.0
F6_Hybrid_Function_1,20,6781.9762016114355,1800.0
F6_Hybrid_Function_1,21,2530.5960429930497,1800.0
F6_Hybrid_Function_1,22,3836.6538512159177,1800.0
F6_Hybrid_Function_1,23,4977.576323229485,1800.0
F6_Hybrid_Function_1,24,4254.831433683248,1800.0
F6_Hybrid_Function_1,25,2297.6281008303927,1800.0
F6_Hybrid_Function_1,26,2718.090658124325,1800.0
F6_Hybrid_Function_1,27,1858.8727985116122,1800.0
F6_Hybrid_Function_1,28,5868.644268495905,1800.0
F6_Hybrid_Function_1,29,2630.5924517416497,1800.0
F6_Hybrid_Function_1,30,3052.637790534854,1800.0
F6_Hybrid_Function_1,31,1881.5464419907748,1800.0
F7_Hybrid_Function_2,1,2029.412799584906,2000.0
F7_Hybrid_Function_2,2,2020.997432895288,2000.0
F7_Hybrid_Function_2,3,2022.6219927412774,2000.0
F7_Hybrid_Function_2,4,2024.5419876294536,2000.0
F7_Hybrid_Function_2,5,2022.7275188589683,2000.0
F7_Hybrid_Function_2,6,2020.622421737093,2000.0
F7_Hybrid_Function_2,7,2023.864411112977,2000.0
F7_Hybrid_Function_2,8,2000.9970875078868,2000.0
F7_Hybrid_Function_2,9,2026.0998127687517,2000.0
F7_Hybrid_Function_2,10,2022.61661309296,2000.0
F7_Hybrid_Function_2,11,2020.328133793216,2000.0
F7_Hybrid_Function_2,12,2000.5009879668971,2000.0
F7_Hybrid_Function_2,13,2024.9747128037286,2000.0
F7_Hybrid_Function_2,14,2021.9902603727821,2000.0
F7_Hybrid_Function_2,15,2008.9590477683703,2000.0
F7_Hybrid_Function_2,16,2020.5871305051382,2000.0
F7_Hybrid_Function_2,17,2001.9909993297354,2000.0
F7_Hybrid_Function_2,18,2022.3851662989318,2000.0
F7_Hybrid_Function_2,19,2020.9983515148226,2000.0
F7_Hybrid_Function_2,20,2002.013179971563,2000.0
F7_Hybrid_Function_2,21,2020.501592458172,2000.0
F7_Hybrid_Function_2,22,2033.4344344730773,2000.0
F7_Hybrid_Function_2,23,2021.722811044055,2000.0
F7_Hybrid_Function_2,24,2021.4954633881314,2000.0
F7_Hybrid_Function_2,25,2020.0594178798583,2000.0
F7_Hybrid_Function_2,26,2043.4207389014875,2000.0
F7_Hybrid_Function_2,27,2022.3838819279315,2000.0
F7_Hybrid_Function_2,28,2020.0170636279167,2000.0
F7_Hybrid_Function_2,29,2025.1041731057287,2000.0
F7_Hybrid_Function_2,30,2024.9484597603023,2000.0
F7_Hybrid_Function_2,31,2021.0902757872827,2000.0
F8_Hybrid_Function_3,1,2225.4637560372034,2200.0
F8_Hybrid_Function_3,2,2220.292519849343,2200.0
F8_Hybrid_Function_3,3,2220.108258915744,2200.0
F8_Hybrid_Function_3,4,2221.866175292551,2200.0
F8_Hybrid_Function_3,5,2220.940519125463,2200.0
F8_Hybrid_Function_3,6,2221.825225848519,2200.0
F8_Hybrid_Function_3,7,2206.668749296076,2200.0
F8_Hybrid_Function_3,8,2223.2423637665797,2200.0
F8_Hybrid_Function_3,9,2220.7602810955655,2200.0
F8_Hybrid_Function_3,10,2221.2225293772817,2200.0
F8_Hybrid_Function_3,11,2222.6665623858416,2200.0
F8_Hybrid_Function_3,12,2223.180138509084,2200.0
F8_Hybrid_Function_3,13,2220.105418479848,2200.0
F8_Hybrid_Function_3,14,2222.6892443444463,2200.0
F8_Hybrid_Function_3,15,2220.2668872198883,2200.0
F8_Hybrid_Function_3,16,2220.3579361071525,2200.0
F8_Hybrid_Function_3,17,2220.183195067222,2200.0
F8_Hybrid_Function_3,18,2225.2939357126893,2200.0
F8_Hybrid_Function_3,19,2220.43011372432,2200.0
F8_Hybrid_Function_3,20,2220.84900624494,2200.0
F8_Hybrid_Function_3,21,2221.7008021445213,2200.0
F8_Hybrid_Function_3,22,2220.667803901972,2200.0
F8_Hybrid_Function_3,23,2221.785951861258,2200.0
F8_Hybrid_Function_3,24,2220.1366012851067,2200.0
F8_Hybrid_Function_3,25,2221.0947704296095,2200.0
F8_Hybrid_Function_3,26,2201.2137464395278,2200.0
F8_Hybrid_Function_3,27,2220.4351605800634,2200.0
F8_Hybrid_Function_3,28,2221.240012571045,2200.0
F8_Hybrid_Function_3,29,2221.6111991020975,2200.0
F8_Hybrid_Function_3,30,2220.153087931298,2200.0
F8_Hybrid_Function_3,31,2222.0018199204114,2200.0
F9_Composition_Function_1,1,2529.284382708487,2300.0
F9_Composition_Function_1,2,2529.284382708487,2300.0
F9_Composition_Function_1,3,2529.284382708487,2300.0
